Scenario,PatientsPerInterval,EndBuffer,AppointmentInterval,AVGTreatedPatientsCount,AverageWaitingTime,Doctor1Utilization,Doctor2Utilization,Doctor3Utilization,Doctor4Utilization
2,3,30,31,74.8333333333333,9.25247627263777,93.6111111111111,93.5666666666667,93.9388888888889,91.9166666666667
2,3,40,31,73.5666666666667,8.33775142099768,91.5277777777778,91.2333333333333,91.5055555555555,91.0888888888889
2,3,0,32,75.0333333333333,7.27655621605369,94.0777777777778,93.5388888888889,94.55,93.7333333333333
2,3,10,32,74.5666666666667,6.84432216576917,93.4722222222222,93.3055555555556,93.0611111111111,93.0277777777778
2,3,20,32,74.1666666666667,6.64167238001271,91.7111111111111,92.5888888888889,92.9222222222222,91.9166666666667
2,3,30,32,71,6.54023097677677,88.5277777777778,87.9944444444444,88.6888888888889,87.7777777777778
2,3,40,32,71.1666666666667,6.74345706926357,89.2666666666667,88.3611111111111,87.9277777777778,88.0055555555556
2,3,50,32,70.3666666666667,7.52837176987163,88.7888888888889,88.7777777777778,88.2111111111111,87.85
2,3,0,33,74.3333333333333,5.65097998324639,93.1222222222222,92.9444444444445,92.7333333333333,92.9111111111111
2,3,10,33,70.9333333333333,5.71607481786579,89.3555555555555,88.3944444444444,88.4555555555556,88.85
2,3,20,33,70.9666666666667,5.39989985808571,88.4888888888889,87.8722222222222,88.1888888888889,88.8
2,3,30,33,70.8666666666667,5.6086247010807,87.6944444444444,88.7666666666667,87.9833333333333,87.3444444444444
2,3,40,33,67.9,5.70566899534281,85.1388888888889,86.5666666666666,85.2611111111111,84.8222222222222
2,3,50,33,68.2,5.76999142004352,85.8944444444444,85.7666666666667,85.4666666666667,85.0111111111111
2,3,0,34,71.2,4.63262624741456,88.4777777777778,89.4222222222222,88.9277777777777,88.4444444444444
2,3,10,34,70.7666666666667,4.8060722340351,88.7111111111111,88.6166666666667,88.5888888888889,87.5
2,3,20,34,69.6666666666667,4.50547215880427,86.8388888888889,86.6166666666667,87.4388888888889,86.4
2,3,30,34,67.8333333333333,4.88744318013127,85.9166666666667,86.0444444444445,84.9277777777778,84.6222222222222
2,3,40,34,67.8666666666667,4.91869585322576,85.0333333333333,84.3888888888889,84.5,85.0833333333333
2,3,50,34,66.6666666666667,4.13061005931467,81.4,83.2277777777778,82.9555555555556,82.4055555555556
2,3,0,35,70.1333333333333,4.69435505060111,87.8388888888889,88.3666666666667,86.95,87.6833333333333
2,3,10,35,68.0333333333333,3.73275427399048,84.5944444444444,85.3833333333333,84.3166666666667,85.3833333333333
2,3,20,35,68.1333333333333,4.1982528032549,86.4944444444445,85.6,85.5833333333333,85.7611111111111
2,3,30,35,68.2,4.32393467913585,84.7777777777778,85.1,85.6,84.3888888888889
2,3,40,35,65.5333333333333,3.10712410353297,80.7666666666667,81.5333333333333,80.3944444444444,80.7777777777778
2,3,0,36,67.8666666666667,3.42880792172925,84.45,84.4833333333333,85.9222222222222,84.6222222222222
2,3,10,36,67.9,3.89021108295834,85.1166666666667,85.7,84.3833333333333,84.5333333333333
2,3,20,36,66.1666666666667,3.11711774669875,82.3722222222222,81.9944444444445,82.3444444444444,82.3888888888889
2,3,0,37,67.8666666666667,3.11021912357046,84.5388888888888,84.7277777777778,85.0444444444445,85.7055555555555
2,4,0,31,77.7333333333333,7.73793762819829,95.5055555555556,95.9444444444445,96.1722222222222,94.7333333333333
2,4,10,31,75.9,8.94589745354005,94.9888888888889,94.8555555555556,95.4222222222222,94.3722222222222
2,4,20,31,74.8666666666667,8.6145444558689,93.6277777777778,92.3,92.7055555555555,92.7333333333333
2,4,30,31,75.1666666666667,8.68221481637632,94.7277777777778,93.3388888888889,94.6555555555556,93.2666666666667
2,4,40,31,73.5333333333333,8.68427044589803,91.7555555555556,91.45,90.7944444444444,91.45
2,4,50,31,71.1,7.74634537598609,88.7833333333333,88.7833333333333,89.3111111111111,88.3611111111111
2,4,0,32,74.9,7.21675350282632,93.2222222222222,92.9444444444444,93.6444444444444,93.1444444444444
2,4,10,32,75.1333333333333,9.56484785210308,95.55,96.4166666666667,95.0944444444444,96.1055555555556
2,4,20,32,73.5,7.72047781222335,92.6777777777778,92.85,92.8666666666666,92.6888888888889
2,4,30,32,71,6.87127828848546,89.2333333333333,88.0111111111111,87.9611111111111,88.6888888888889
2,4,40,32,71.1333333333333,5.96428621216634,87.8166666666666,88.2388888888889,87.6611111111111,87.9166666666667
2,4,50,32,69.9666666666667,6.86604512839632,86.8888888888889,86.6333333333334,86.3777777777778,86.8222222222222
2,4,0,33,73.8333333333333,7.37754338660611,93.65,92.9555555555556,94.7888888888889,92.7444444444444
2,4,10,33,71.0333333333333,5.58074475685206,88.6444444444444,89.3555555555556,89.5444444444444,88.6888888888889
2,4,20,33,70.6666666666667,4.61694633066526,87.3833333333334,86.7,87.6222222222222,85.6833333333333
2,4,30,33,70.8,6.71201297191949,89.8833333333334,90.1666666666667,90.15,89.6333333333333
2,4,40,33,67.6666666666667,5.42363357507477,84.7055555555555,84.4444444444444,83.9777777777778,84.2166666666667
2,4,50,33,68.3666666666667,6.00627139157238,86.5722222222223,86.3777777777778,86.0888888888889,84.7777777777778
2,4,0,34,71.1333333333333,4.52829601514409,87.8722222222222,88.8,88.4888888888889,86.9166666666667
2,4,10,34,70.7,4.85929746890671,88.1333333333333,88.7333333333333,89.3944444444444,89.5166666666667
2,4,20,34,69.7666666666667,4.20891410374465,86.2333333333333,86.4555555555556,87.0055555555555,87.2833333333333
2,4,30,34,67.6666666666667,4.62841334508357,85.1055555555556,86.1055555555556,85.95,84.7555555555555
2,4,40,34,67.8666666666667,5.34222127204568,86.2833333333333,86.7222222222222,87.1,84.4166666666667
2,4,50,34,67.3,5.03698485283241,83.7777777777778,84.4666666666667,84.1833333333333,85.3444444444445
2,4,0,35,69.7333333333333,3.61874520637371,86.9777777777778,86.8333333333333,86.5055555555556,85.6444444444445
2,4,10,35,68,3.50430392132076,83.4944444444445,83.9777777777778,84.5944444444444,83.55
2,4,20,35,67.9,3.64753357772425,84.4277777777778,84.1111111111111,85.1833333333334,84.9166666666667
2,4,30,35,68,5.11488243511185,85.2833333333333,86.1111111111111,86.0388888888889,86.2666666666667
2,4,40,35,66.1,3.53295071849559,81.6222222222222,81.6222222222222,81.8722222222222,81.5
2,4,0,36,67.8666666666667,3.20911023485555,83.2888888888889,85.4555555555555,83.9055555555556,82.7333333333333
2,4,10,36,68.3,3.34538909233684,86.1722222222222,85.7,86.1444444444444,86.9444444444444
2,4,20,36,67.5333333333333,3.95371320865581,86.1555555555556,85.9055555555556,85.5055555555556,84.7666666666667
2,4,0,37,67.6333333333333,3.04089274164132,84.9166666666667,83.35,83.65,84.6555555555555
2,5,30,30,75.9666666666667,9.64108274068381,94.15,95.1277777777778,94.4166666666667,93.7888888888889
2,5,0,31,77.8333333333333,9.78817357202351,97.2333333333333,98.7944444444445,98.0277777777778,97.65
2,5,20,31,74.9,8.89921877970256,94.1833333333333,93.6833333333333,93.6555555555555,92.9777777777778
2,5,40,31,73.6,9.31611419346268,92.7833333333333,92.4833333333333,93.0611111111111,91.4944444444445
2,5,50,31,70.8666666666667,7.76064593414944,87.8777777777778,88.15,87.1388888888889,87.4222222222222
2,5,0,32,75.0333333333333,6.89212097879582,94.0111111111111,94.2611111111111,93.3944444444444,93.6388888888889
2,5,10,32,75,6.58460170157142,93.6722222222222,93.1333333333333,92.7888888888889,93.6944444444444
2,5,20,32,73.3666666666667,6.72445638004863,91.9944444444445,91.3333333333333,92.0722222222222,91.5166666666667
2,5,30,32,71.1,7.11250640720328,90.3222222222222,88.4055555555555,88.5333333333333,88.9055555555555
2,5,40,32,70.8666666666667,5.78608573251434,88.7277777777778,87.9722222222222,88.1277777777778,86.8888888888889
2,5,50,32,70.1,6.15392017540499,87.4555555555556,87.1777777777778,87.6166666666667,87.0277777777778
2,5,0,33,74,5.48914956371085,93.4166666666667,92.9388888888889,93.85,92.9388888888889
2,5,10,33,71.0666666666667,6.14731260747375,88.3111111111111,88.8388888888889,89.25,88.8777777777778
2,5,20,33,70.8666666666667,5.42955279012659,88.1277777777778,88.2777777777778,87.9444444444444,88.7777777777778
2,5,30,33,70.8666666666667,6.15827902967939,88.0666666666667,88.9611111111111,87.3722222222222,88.4611111111111
2,5,40,33,67.9333333333333,5.64510748975421,85.7,85.7166666666667,84.6555555555556,85.5944444444444
2,5,50,33,67.9666666666667,6.43282847837186,86.2111111111111,85.6888888888889,84.9055555555556,85.0611111111111
2,5,0,34,70.4666666666667,3.90240853232691,87.5944444444444,88.0111111111111,86.9,87.35
2,5,10,34,70.9,5.61916678938919,89.8277777777778,89.8444444444444,90.1166666666667,88.6388888888889
2,5,20,34,69.6333333333333,4.02755502767879,85.9944444444444,85.7166666666667,85.7888888888889,86.8222222222222
2,5,30,34,68.5,6.13216537357279,86.6222222222222,86.9333333333333,86.25,86.7
2,5,40,34,67.6,4.07940572185848,84.6388888888889,83.4222222222222,83.2055555555556,83.4222222222222
2,5,50,34,66.7,3.98655153329344,83.0388888888889,82.25,82.65,82.1222222222222
2,5,0,35,70.2,3.58341599518318,86.9777777777778,87.9777777777778,86.4555555555555,86.7055555555555
2,5,10,35,68.0333333333333,3.80026594807982,83.7888888888889,85.8277777777778,84.25,84.9222222222222
2,5,20,35,68.3,4.13730113947925,86.7055555555556,85.3555555555556,84.5666666666667,84.3833333333333
2,5,30,35,68.3666666666667,4.72958681999927,85.6388888888889,85.4055555555556,85.0888888888889,85.0777777777778
2,5,40,35,66.2666666666667,4.80766304350386,83.8777777777778,83,83.3166666666667,83.1944444444444
2,5,50,35,64.1,4.59483296646603,80.5055555555555,81.0944444444444,80.2277777777778,80.6555555555556
2,5,0,36,68.4333333333333,3.58203644921284,86.8833333333334,86.1722222222222,85.8,86.3833333333333
2,5,10,36,68.1666666666667,3.99054946093042,86.8388888888889,86.1277777777777,85.8888888888889,85.6222222222222
2,5,20,36,67.1666666666667,3.46645553898144,82.5777777777778,82.2777777777778,82.2944444444445,82.35
2,5,50,36,64.4,3.95529307498058,80.3944444444444,80.2666666666667,81.0111111111111,81.0055555555555
2,5,0,37,67.5333333333333,3.03425749792334,84.6333333333333,84.0444444444445,85.2777777777778,84.25
3,3,0,26,77.6666666666667,9.2830209590844,97.1888888888889,96.4611111111111,96.6333333333333,95.7611111111111
3,3,50,26,71.3666666666667,8.39110340173611,89.3388888888889,89.4222222222222,89.2444444444445,88.5
3,3,0,27,75.4666666666667,6.75642300099186,95.1888888888889,95.1,93.8444444444444,93.8277777777778
3,3,10,27,74.1,6.7213495440514,92.15,92.85,91.4888888888889,92.3833333333333
3,3,20,27,72.9333333333333,5.75062808070053,91.3444444444444,90.1166666666666,89.7944444444444,89.6222222222222
3,3,30,27,71.8333333333333,8.04655048695028,90.3666666666667,89.9666666666667,89.0388888888889,90.1444444444444
3,3,40,27,70.4666666666667,5.67340173417778,87.0888888888889,88.2333333333333,86.8611111111111,86.1555555555556
3,3,50,27,69.7666666666667,6.41727678724062,87.6666666666667,87.2055555555555,86.1444444444444,87.05
3,3,0,28,73.1333333333333,6.11328586888755,91.4333333333333,90.8055555555556,91.1277777777778,91.7111111111111
3,3,10,28,71.9,6.04927638530445,90.1111111111111,89.5444444444444,89.0888888888889,88.5777777777778
3,3,20,28,70.8,5.80594214792884,89.1833333333333,89.0777777777778,88.4944444444444,88.5333333333333
3,3,30,28,69.5666666666667,5.33150807755973,86.9222222222222,87.5388888888888,86.9777777777778,87.0166666666667
3,3,40,28,69.1666666666667,6.24602522732026,87.4333333333333,88.4444444444444,86.6611111111111,86.0277777777778
3,3,50,28,67.6333333333333,3.89166067047008,83.2166666666667,84.0666666666667,84.35,83.8388888888889
3,3,0,29,70.3666666666667,3.63781353623825,88.5611111111111,88.75,88.6888888888889,87.7
3,3,10,29,69.6,3.80275913721569,86.4722222222222,86.2611111111111,85.2111111111111,84.8666666666666
3,3,20,29,68.5666666666667,5.34987480818333,86.9,86.8722222222222,86.1111111111111,86.0555555555556
3,3,30,29,66.4333333333333,3.01674951757778,81.6944444444444,81.8277777777778,81.6,81.9944444444445
3,3,40,29,66.3,4.52211665880487,83.5277777777778,82.9666666666667,82.3722222222222,82.8833333333334
3,3,50,29,64.8666666666667,3.91020836215332,80.6944444444444,81.8833333333333,80.7388888888889,80.3888888888889
3,3,0,30,68.3,3.46991162727804,86.3166666666666,86.0444444444445,85.5722222222222,85.35
3,3,10,30,67.2666666666667,2.83152271091634,83.9333333333333,82.5444444444445,82.9722222222222,82.4777777777778
3,3,20,30,66.3,2.96593939928586,83.4666666666667,83.0055555555555,83.1944444444444,83.2
3,3,30,30,65.6,2.95210180494805,81.8055555555556,81.5833333333333,80.5166666666667,80.7444444444445
3,3,40,30,64.5333333333333,3.2242472491666,81.8277777777778,82.0444444444444,82.7555555555556,81.05
3,3,0,31,66.6666666666667,2.38909754773978,82.95,82.3,82.2277777777778,82.5111111111111
3,3,10,31,65.5,3.33024304860181,82.6,82.15,81.8166666666667,81.3388888888889
3,3,0,32,64.3666666666667,2.16132595427763,80.3277777777778,80.8166666666667,80.6,80.2833333333333
3,3,10,32,64,2.47331796093355,80.9611111111111,80.8555555555556,80.5,80.3222222222223
3,4,0,35,76.8333333333333,8.86896837161594,95.6833333333333,96.0333333333333,95.9833333333333,95.55
3,4,40,35,72.3333333333333,9.4759779186314,92.1833333333333,91.2888888888889,90.9777777777778,90.2055555555556
3,4,50,35,71.7333333333333,8.71779029637213,89.8666666666666,89.5,90.1277777777778,88.7888888888889
3,4,0,36,74.8,6.34550063318124,94.4444444444444,94.4055555555556,94.2388888888889,92.8388888888889
3,4,10,36,73.8,6.07815795804044,92.6666666666667,92.4611111111111,92.1444444444444,91.2833333333333
3,4,20,36,73.0333333333333,7.79012610872395,90.7222222222222,90.2944444444445,90.5833333333333,90.8777777777778
3,4,30,36,71.3,7.79094872516942,89.4166666666667,89.7111111111111,90.0777777777778,88.5777777777778
3,4,40,36,70.4666666666667,7.55020130145561,88.7944444444445,88.6444444444444,88.7777777777778,87.1833333333334
3,4,50,36,69.5666666666667,7.74864139198782,87.4222222222222,88.3833333333334,87.2722222222222,86.3388888888889
3,4,0,37,73.0333333333333,5.27304423216147,90.5333333333333,90.8277777777778,90.9055555555556,90.15
3,4,10,37,71.5333333333333,5.32455529074876,88.7611111111111,89.2888888888889,87.9722222222222,88.2833333333333
3,4,20,37,70.9,6.05333861209301,89.4555555555556,89.3333333333333,88.3944444444445,88.6666666666667
3,4,30,37,70.1333333333333,5.1664916802507,87.5666666666666,87.9055555555556,87.0944444444444,86.5944444444444
3,4,40,37,68.7333333333333,6.45237473507656,86.2166666666667,85.9333333333334,86.3055555555556,85.1
3,4,50,37,67.6,5.84019227369993,84.4277777777778,84.6055555555556,83.8833333333333,84.6055555555556
