Scenario,PatientsPerInterval,EndBuffer,AppointmentInterval,AVGTreatedPatientsCount,AverageWaitingTime,Doctor1Utilization,Doctor2Utilization,Doctor3Utilization,Doctor4Utilization,LowerCI,UpperCI
2,3,15,24,60.595,46.4956517724747,127.683333333333,126.801388888889,127.026388888889,125.644444444444,44.6192543902287,48.3720491547207
1,3,15,26,49.55,14.1685378208358,103.934722222222,103.719444444444,103.434722222222,100.263888888889,13.062296872308,15.2747787693636
1,4,15,26,63.19,56.2984275498853,132.372222222222,133.004166666667,132.113888888889,131.330555555555,54.5485157082394,58.0483393915311
1,5,15,26,77.09,109.082573128569,162.313888888889,161.863888888889,161.916666666667,161.294444444444,107.052629595647,111.112516661491
1,6,15,26,90.835,154.6149122859,187.726388888889,188.484722222222,188.265277777778,187.248611111111,152.581750814809,156.64807375699
2,3,15,26,56.535,33.3105843630653,118.420833333333,118.458333333333,117.754166666667,116.631944444444,31.7307805635923,34.8903881625384
1,3,15,28,46.535,8.42458824812502,97.3847222222222,97.4166666666667,96.5,94.3583333333334,7.72108797394116,9.12808852230889
1,4,15,28,59.6,42.3994904019159,124.897222222222,124.880555555556,124.320833333333,123.398611111111,40.7548376601484,44.0441431436834
1,5,15,28,72.555,91.8158083469311,152.623611111111,152.505555555556,151.901388888889,151.006944444444,89.9520892001969,93.6795274936654
1,6,15,28,85.465,135.676628151205,178.055555555556,178.140277777778,178.030555555556,177.594444444445,133.538494174326,137.814762128084
2,3,15,28,53.53,22.6297298575279,111.638888888889,111.340277777778,111.230555555556,110.4375,21.0809447723933,24.1785149426625
1,3,15,30,43.98,6.62488740795212,91.925,92.0958333333333,92.1305555555556,90.3055555555555,5.90129145233708,7.34848336356716
1,4,15,30,55.82,32.8192320924437,117.668055555556,117.35,117.1125,116.156944444444,31.204766962952,34.4336972219354
1,5,15,30,68.05,72.8653518010472,142.115277777778,142.276388888889,141.229166666667,141.0125,70.9815854049467,74.7491181971477
1,6,15,30,79.96,117.666690580336,167.106944444444,167.148611111111,166.505555555556,166.101388888889,115.576931210241,119.756449950431
2,3,15,30,49.95,15.4728781397174,105.323611111111,104.405555555556,104.466666666667,103.861111111111,14.2846709932005,16.6610852862343
1,3,15,32,41.07,4.24705712872871,86.4361111111111,85.9430555555556,86.0777777777778,83.9388888888889,3.86709516890776,4.62701908854967
1,4,15,32,52.075,22.8663490548646,109.105555555556,108.865277777778,108.2125,107.626388888889,21.4623939765427,24.2703041331866
1,5,15,32,62.975,59.5651952248223,132.163888888889,131.947222222222,131.777777777778,131.0375,57.9342251735308,61.1961652761137
1,6,15,32,74.095,102.603592899641,155.366666666667,155.294444444444,155.108333333333,154.341666666667,100.517207011107,104.689978788175
2,3,15,32,46.985,10.654945652305,98.4972222222222,98.4916666666667,98.2013888888889,97.4402777777778,9.76320022457287,11.5466910800372
1,3,15,34,39.905,3.17951350225715,83.2083333333334,83.5208333333333,83.7652777777778,81.975,2.84670125794815,3.51232574656616
1,4,15,34,50.67,15.8296497205522,106.140277777778,105.590277777778,104.748611111111,104.715277777778,14.5852346821122,17.0740647589921
1,5,15,34,61.68,50.6292853016725,128.680555555556,128.780555555556,128.443055555556,128.230555555555,48.8784991551217,52.3800714482233
1,6,15,34,72.055,88.6550347165815,150.406944444444,150.408333333333,150.384722222222,149.626388888889,86.6454096611027,90.6646597720602
2,3,15,34,45.855,7.68398366190968,95.5541666666667,95.8097222222222,95.248611111111,94.9694444444444,7.05823469186295,8.30973263195641
1,3,15,36,37.83,2.5633963766398,79.3097222222222,79.5,78.7027777777778,78.1430555555556,2.31319809100681,2.81359466227279
1,4,15,36,48,12.1295813715727,100.833333333333,100.988888888889,100.218055555555,99.4916666666667,11.2274086360063,13.0317541071391
1,5,15,36,57.945,39.3180886111758,121.676388888889,121.431944444444,120.154166666667,119.698611111111,37.5985728695589,41.0376043527927
1,6,15,36,67.875,75.2041770107016,141.620833333333,141.766666666667,141.570833333333,140.7125,73.3568348811338,77.0515191402695
2,3,15,36,43.14,5.90470294448414,90.6125,90.0541666666667,89.6805555555556,90.1652777777778,5.39510439846449,6.41430149050379
1,3,15,38,36.765,2.04634717395515,76.3972222222222,76.7597222222222,76.9472222222222,75.9222222222222,1.81853058450813,2.27416376340217
1,4,15,38,46.29,8.9134498747765,96.6916666666666,97.0819444444445,96.7486111111111,96.1486111111111,8.09335749932265,9.73354225023036
1,5,15,38,56.2,33.7469971276311,117.554166666667,117.788888888889,117.243055555555,117.106944444445,32.1277517851479,35.3662424701144
1,6,15,38,65.56,65.9821681009343,136.693055555556,136.875,136.558333333333,135.827777777778,64.2786481567008,67.6856880451678
2,3,15,38,41.925,4.97503264083241,87.8708333333333,87.2486111111111,87.3875,87.0486111111111,4.48800657266425,5.46205870900057
1,3,15,40,35.02,1.77591373191373,72.7819444444444,73.2722222222222,72.551388888889,71.7611111111111,1.59899911317898,1.95282835064848
1,4,15,40,44.02,7.0862678861415,92.4208333333333,92.1944444444445,91.3263888888889,90.8083333333333,6.49701967807052,7.67551609421247
1,5,15,40,52.9,25.5901591664389,111.411111111111,110.781944444444,110.284722222222,109.673611111111,24.1542615363721,27.0260567965056
1,6,15,40,61.975,54.7112843892173,129.147222222222,129.225,129.002777777778,128.695833333333,52.8590801033555,56.5634886750791
2,3,15,40,40,3.92678942196015,83.9666666666666,83.6263888888889,83.3444444444445,83.5097222222222,3.55801033356975,4.29556851035056
1,3,30,24,50.07,22.6894566615108,106.720833333333,106.373611111111,104.831944444444,102.663888888889,21.2566047745572,24.1223085484643
1,4,30,24,64.03,67.814440122993,134.166666666667,134.143055555556,133.436111111111,132.709722222222,65.9279405417889,69.7009397041972
1,5,30,24,77.95,120.574965719795,163.177777777778,163.166666666667,163.055555555556,162.744444444444,118.581606736095,122.568324703496
1,6,30,24,92,171.040575583623,191.598611111111,191.547222222222,191.383333333333,190.931944444444,168.718442242953,173.362708924293
2,3,30,24,57.065,44.6586900324239,120.340277777778,120.215277777778,120.122222222222,118.577777777778,42.9566204524204,46.3607596124274
1,3,30,26,47.05,12.8056629071302,98.8861111111112,98.35,98.2138888888888,95.3194444444445,11.7875072346985,13.8238185795618
1,4,30,26,59.93,53.3896020430581,126.177777777778,125.9,125.483333333333,124.375,51.4533391367405,55.3258649493758
1,5,30,26,72.985,100.992037948676,152.780555555556,153.2,152.6375,152.152777777778,99.1260764028676,102.857999494485
1,6,30,26,86.085,146.902194229252,178.768055555556,179.455555555556,178.631944444444,178.163888888889,144.857536690299,148.946851768204
2,3,30,26,54.055,30.6289250220429,114.080555555556,112.754166666667,112.338888888889,111.741666666667,29.0692383023392,32.1886117417467
1,3,30,28,44.21,9.25611573192564,93.7819444444444,93.8513888888889,92.7819444444444,90.7930555555555,8.42632205557291,10.0859094082784
1,4,30,28,55.905,38.8160483663006,117.101388888889,117.006944444444,116.186111111111,115.261111111111,37.0939366172875,40.5381601153138
1,5,30,28,68.01,83.9003642693878,142.154166666667,141.829166666667,141.590277777778,141.418055555556,81.8678227968657,85.9329057419098
1,6,30,28,80.13,128.429041757283,167.095833333333,167.3,167.409722222222,166.505555555556,126.525714395717,130.332369118849
2,3,30,28,50.055,21.0167213281466,104.595833333333,104.322222222222,103.713888888889,102.704166666667,19.6006595121048,22.4327831441884
1,3,30,30,42.345,5.70943941409784,88.8472222222223,88.6236111111112,88.5722222222222,86.8208333333334,5.11978225387144,6.29909657432424
1,4,30,30,53.87,30.2493142073194,112.461111111111,112.644444444444,111.680555555556,111.280555555556,28.6615113506189,31.83711706402
1,5,30,30,65.25,68.5239347710852,135.456944444445,135.577777777778,134.741666666667,134.029166666667,66.6209384974393,70.426931044731
1,6,30,30,76.85,112.307999972938,160.381944444444,160.623611111111,160.729166666667,159.945833333333,110.386116236215,114.229883709662
2,3,30,30,48.425,14.8253698298143,101.915277777778,101.470833333333,100.904166666667,100.55,13.7014706339526,15.949269025676
1,3,30,32,40.7,3.95466873296346,85.4402777777778,84.7583333333333,84.8736111111111,83.7194444444444,3.55997830269571,4.3493591632312
1,4,30,32,51.855,23.6753168791311,109.011111111111,108.704166666667,108.419444444444,107.511111111111,22.1682029041449,25.1824308541173
1,5,30,32,62.72,58.8405077339177,130.983333333333,131.095833333333,130.565277777778,130.333333333333,57.0068441282968,60.6741713395386
1,6,30,32,73.765,99.6040445153905,154.4,153.836111111111,154.029166666667,153.269444444445,97.4675989603968,101.740490070384
2,3,30,32,46.725,10.9607653301691,97.9,97.2624999999999,97.5111111111111,97.2111111111111,10.0365375657051,11.884993094633
1,3,30,34,38.075,3.17822214167609,79.0638888888889,79.1166666666667,79.2777777777778,78.0972222222222,2.87868399381266,3.47776028953952
1,4,30,34,48.055,15.1808943574701,100.222222222222,99.8986111111112,99.4958333333334,99.0222222222223,14.0594094192425,16.3023792956977
1,5,30,34,58.01,47.9055032653961,121.236111111111,121.431944444444,121.006944444445,120.65,46.1863558024104,49.6246507283818
1,6,30,34,68.06,84.5684897967564,142.551388888889,142.133333333333,142.977777777778,141.647222222222,82.6112765944353,86.5257029990775
2,3,30,34,43.06,7.24876210263235,90.1347222222222,90.1527777777778,89.7694444444444,89.1430555555555,6.61972190965198,7.87780229561273
1,3,30,36,37.265,2.46761584571376,77.3555555555556,77.7986111111111,77.7861111111111,76.8013888888889,2.18164814047759,2.75358355094992
1,4,30,36,47.16,12.6563915892746,98.425,98.5333333333333,98.325,97.9347222222222,11.6872379386183,13.6255452399309
1,5,30,36,56.67,37.6691869201644,117.886111111111,117.640277777778,117.436111111111,116.972222222222,36.0174034315475,39.3209704087814
1,6,30,36,66.6,71.0870867085229,137.544444444444,137.048611111111,136.993055555556,136.802777777778,69.2489539900776,72.9252194269681
2,3,30,36,42.16,6.19328550027366,89.0361111111111,88.9416666666666,88.3861111111111,87.7583333333333,5.61343913332046,6.77313186722686
1,3,30,38,34.985,2.24349120950592,73.6875,73.4736111111111,73.1166666666666,71.5944444444444,1.97200698552509,2.51497543348674
1,4,30,38,43.875,8.70652649235384,92.5708333333334,91.6222222222222,91.8444444444444,91.5347222222223,7.92996508135406,9.48308790335362
1,5,30,38,52.95,31.6228186156652,111.523611111111,111.323611111111,110.694444444444,109.936111111111,30.1831814833062,33.0624557480241
1,6,30,38,61.935,61.1909616580051,129.259722222222,129.181944444444,128.725,128.934722222222,59.4936049468841,62.8883183691261
2,3,30,38,39.875,4.46643971972614,83.1319444444445,83.3875,82.6861111111111,82.1972222222222,4.07895089264103,4.85392854681126
1,3,30,40,34.635,1.70752218901484,72.5958333333333,72.0472222222222,71.6458333333333,71.6777777777778,1.54281255600817,1.8722318220215
1,4,30,40,43.78,7.3399748501955,91.6805555555556,91.8569444444444,91.7861111111112,90.9583333333333,6.72674068203266,7.95320901835833
1,5,30,40,52.64,24.9734565407932,110.120833333333,110.355555555556,109.718055555556,108.797222222222,23.5510347769352,26.3958783046511
1,6,30,40,61.835,55.0659171017259,129.019444444444,128.783333333333,128.079166666667,127.933333333333,53.1695081271626,56.9623260762893
2,3,30,40,39.82,3.87011736320353,83.1666666666667,82.1694444444445,82.9361111111111,81.9333333333333,3.52513750335569,4.21509722305138
1,3,45,24,48.745,20.4664502219887,102.704166666667,102.069444444444,101.284722222222,99.0263888888889,19.0386702652941,21.8942301786834
1,4,45,24,62.65,66.0426500912972,131.1125,131.026388888889,130.559722222222,129.704166666667,64.1776960755905,67.9076041070039
1,5,45,24,76.11,115.542485557813,158.470833333333,158.419444444444,158.763888888889,157.405555555556,113.495978429828,117.588992685799
1,6,45,24,89.825,166.302901875995,186.940277777778,187.051388888889,186.668055555556,186.351388888889,164.334017507275,168.271786244715
2,3,45,24,56.07,42.9534557027124,117.288888888889,117.593055555556,117.111111111111,116.0125,41.3029126460716,44.6039987593533
1,3,45,26,45.925,13.0394725284605,96.4347222222222,95.9513888888889,95.2263888888889,94.1611111111112,11.999395637159,14.079549419762
1,4,45,26,58.44,50.7827364121837,121.801388888889,121.983333333333,121.122222222222,120.4375,49.0046098103787,52.5608630139887
1,5,45,26,71.115,97.1515616358633,147.677777777778,147.822222222222,147.665277777778,146.741666666667,95.1791561282627,99.1239671434639
1,6,45,26,83.625,144.162830561152,174.795833333333,174.356944444444,174.670833333333,173.954166666667,142.203647045265,146.122014077039
2,3,45,26,52.73,31.0961057527267,110.358333333333,110.476388888889,109.658333333333,109.104166666667,29.5119759318044,32.680235573649
1,3,45,28,43.475,8.78703092484848,91.2486111111111,90.7263888888889,90.3972222222222,89.0055555555556,7.96710635693937,9.60695549275759
1,4,45,28,55.245,39.0397122853592,115.133333333333,115.6,114.668055555556,114.411111111111,37.3800978780199,40.6993266926985
1,5,45,28,67.05,79.6200651943775,139.202777777778,138.875,138.226388888889,137.593055555556,77.7550061632832,81.4851242254718
1,6,45,28,78.99,125.876081511719,164.406944444444,164.459722222222,164.011111111111,163.765277777778,123.732710703953,128.019452319485
2,3,45,28,49.58,21.402987319141,104.213888888889,104.129166666667,103.098611111111,102.479166666667,20.0675167927969,22.7384578454851
1,3,45,30,41.23,5.81433184101775,86.3319444444444,87.0986111111112,86.1430555555556,84.6791666666666,5.27042815658782,6.35823552544767
1,4,45,30,51.97,29.2368830661405,109.172222222222,108.816666666667,108.470833333333,107.455555555556,27.7543134647037,30.7194526675773
1,5,45,30,62.85,67.3932456725906,130.8125,130.323611111111,130.819444444444,129.983333333333,65.4729520008489,69.3135393443323
1,6,45,30,74.095,110.517427086134,155.436111111111,155.397222222222,156.201388888889,155.022222222222,108.681295545471,112.353558626798
2,3,45,30,47.025,13.3539278329201,98.1055555555555,97.7388888888889,97.4291666666667,96.7347222222222,12.2863396419338,14.4215160239063
1,3,45,32,38.09,4.21900427806349,80.2902777777777,79.9902777777777,79.9347222222222,78.675,3.83004723652216,4.60796131960481
1,4,45,32,47.97,20.2784355948762,101.073611111111,100.631944444444,99.9944444444445,99.9944444444444,18.8607393197056,21.6961318700469
1,5,45,32,57.95,52.4370772496701,120.327777777778,120.433333333333,120.272222222222,119.104166666667,50.7203672128695,54.1537872864706
1,6,45,32,68.015,91.7850399759514,141.847222222222,141.947222222222,141.780555555556,141.845833333333,89.8726049486935,93.6974750032093
2,3,45,32,43,9.82257123274721,89.8111111111111,89.4777777777778,89.6194444444444,88.9930555555555,8.88992317657137,10.755219288923
1,3,45,34,37.91,3.42721143500439,79.6180555555556,79.2569444444445,79.4208333333333,78.0597222222222,3.09095221135462,3.76347065865416
1,4,45,34,47.725,15.1335484083195,99.6486111111111,99.4416666666667,98.9986111111111,98.125,14.044587775044,16.2225090415951
1,5,45,34,57.605,48.2204661416605,120.725,120.056944444444,119.863888888889,119.35,46.5476223519536,49.8933099313674
1,6,45,34,67.54,82.5348771256707,141.084722222222,141.1625,140.684722222222,140.629166666667,80.6918924909596,84.3778617603817
2,3,45,34,42.54,7.19292127764937,88.1305555555555,88.5597222222222,88.0916666666667,87.3458333333333,6.44545997515186,7.94038258014688
1,3,45,36,35.1,2.69833691617515,74.1319444444444,73.4263888888889,73.1166666666666,72.5833333333334,2.3921869781237,3.00448685422661
1,4,45,36,44,11.2940653829936,91.9208333333333,91.3819444444444,91.3652777777778,91.0736111111112,10.3537648899818,12.2343658760054
1,5,45,36,52.97,34.430891846623,110.681944444444,110.163888888889,109.761111111111,109.277777777778,32.9350029340737,35.9267807591723
1,6,45,36,61.86,67.4678015518895,128.498611111111,128.929166666667,128.893055555556,128.095833333333,65.6636216772554,69.2719814265236
2,3,45,36,39.97,5.89201586752999,83.8569444444445,83.6555555555556,83.1791666666666,83.4736111111112,5.35971768392112,6.42431405113886
1,3,45,38,34.895,2.13888378447202,74.0138888888889,73.5763888888889,72.7986111111111,71.925,1.92324570539703,2.35452186354701
1,4,45,38,44.08,9.59267890628078,92.4430555555555,92.3125,91.8180555555555,92.2763888888888,8.79230030327447,10.3930575092871
1,5,45,38,52.885,30.6365518903138,110.720833333333,111.169444444444,110.518055555556,109.102777777778,29.2092759387492,32.0638278418784
1,6,45,38,61.91,61.3773605475341,129.555555555556,129.434722222222,129.036111111111,128.5875,59.694539356513,63.0601817385551
2,3,45,38,40.14,4.85400432189761,83.5597222222223,84.1402777777778,84.1805555555555,83.7652777777778,4.40912330945674,5.29888533433849
1,3,45,40,31.91,1.82570498929044,66.6888888888889,66.4833333333333,67.2458333333334,65.9458333333333,1.59072785747198,2.0606821211089
1,4,45,40,40.04,6.92033167933906,84.0875,83.7958333333333,83.4611111111112,83.6527777777778,6.34284970559183,7.49781365308629
1,5,45,40,47.865,22.3191812791444,99.4569444444444,99.3888888888888,99.1986111111111,98.3236111111111,20.9214096971946,23.7169528610942
1,6,45,40,55.855,49.3898169903381,116.772222222222,116.826388888889,116.805555555556,116.422222222222,47.5376893646595,51.2419446160166
2,3,45,40,36.15,3.79034714004141,75.9736111111111,75.0555555555555,75.6277777777778,75.5069444444445,3.44014490132235,4.14054937876047
1,3,60,24,46.955,20.5882745498677,99.7194444444444,99.4402777777778,98.3666666666667,96.5888888888888,19.2646223193928,21.9119267803427
1,4,60,24,59.93,61.7502897135817,125.315277777778,124.884722222222,124.326388888889,123.798611111111,59.9121411553858,63.5884382717776
1,5,60,24,72.76,110.044167770167,151.955555555556,152.144444444444,151.976388888889,151.094444444444,108.372235144758,111.716100395576
1,6,60,24,86.045,158.726733639676,178.865277777778,178.418055555556,178.498611111111,178.286111111111,156.641634740072,160.81183253928
2,3,60,24,53.985,39.4401924837915,112.516666666667,112.6375,111.413888888889,110.481944444444,37.828254416151,41.0521305514321
1,3,60,26,43.87,11.9309566329918,92.3916666666666,91.4666666666667,90.8,89.2944444444444,10.9687819265231,12.8931313394604
1,4,60,26,56.13,48.8801171238354,117.905555555556,117.565277777778,116.784722222222,115.841666666667,47.1739243559245,50.5863098917463
1,5,60,26,68.04,91.578151031429,142.122222222222,141.295833333333,140.977777777778,140.668055555556,89.5005131883037,93.6557888745543
1,6,60,26,80.005,136.871394480867,166.658333333333,167.052777777778,166.823611111111,166.223611111111,134.885999102477,138.856789859257
2,3,60,26,49.715,27.8844943281159,104.173611111111,104.277777777778,103.172222222222,102.434722222222,26.301654602533,29.4673340536987
1,3,60,28,41.025,8.45685507501574,86.3777777777778,86.1777777777777,85.3041666666667,84.2027777777778,7.69664184751685,9.21706830251463
1,4,60,28,52.085,36.7768976679916,110.063888888889,108.970833333333,108.486111111111,107.715277777778,35.1115620242027,38.4422333117805
1,5,60,28,63.205,76.9240916644895,131.836111111111,131.779166666667,132.016666666667,130.959722222222,75.2414465344291,78.6067367945498
1,6,60,28,74.015,116.366949168707,153.715277777778,153.65,153.875,153.329166666667,114.615459328281,118.118439009134
2,3,60,28,47.025,20.9654262961197,98.9513888888889,98.8055555555555,98.5236111111111,97.8777777777778,19.6513040316506,22.2795485605889
1,3,60,30,39.54,5.279306762755,82.0125,81.9930555555555,81.6708333333333,81.2930555555555,4.71306636921074,5.84554715629926
1,4,60,30,49.915,27.4356476568502,103.820833333333,104.525,103.602777777778,103.3125,26.0232397463683,28.8480555673322
1,5,60,30,60.405,65.0153178963948,125.955555555555,125.830555555556,125.520833333333,125.144444444444,63.1151867795725,66.9154490132172
1,6,60,30,71.1,103.29516332981,148.041666666667,148.1875,147.494444444444,147.034722222222,101.358102217688,105.232224441932
2,3,60,30,44.92,14.3897672759583,94.3194444444445,93.9527777777778,93.2458333333334,93.5597222222222,13.2633010775956,15.5162334743211
1,3,60,32,38.115,4.07360645311303,79.5291666666667,79.7625,79.4555555555556,78.1430555555555,3.69054363664172,4.45666926958434
1,4,60,32,48.01,19.9804779738306,99.9236111111111,99.7944444444445,98.9402777777778,98.5847222222222,18.5592934581908,21.4016624894704
1,5,60,32,58.08,53.6350954471948,121.436111111111,121.538888888889,121.047222222222,120.2875,52.0600419413384,55.2101489530513
1,6,60,32,67.905,92.65362266837,142.183333333333,141.998611111111,142.297222222222,141.380555555556,90.8117660565336,94.4954792802065
2,3,60,32,43.005,10.5569989983704,90.561111111111,90.35,90.2416666666666,89.1388888888889,9.74786870369214,11.3661292930486
1,3,60,34,35.04,3.18497732434497,73.6472222222222,73.4902777777777,73.0944444444444,72.2652777777778,2.84225130339333,3.52770334529661
1,4,60,34,44.045,14.7436027573146,91.4597222222223,92.3777777777778,91.5013888888888,90.9097222222222,13.665613359296,15.8215921553331
1,5,60,34,53.065,43.0462891906774,110.866666666667,110.843055555556,110.201388888889,109.872222222222,41.4128354655401,44.6797429158146
1,6,60,34,61.88,74.1768937650042,129.25,128.883333333333,129.184722222222,128.5125,72.5228369622553,75.8309505677531
2,3,60,34,39.925,6.18076137929251,82.2388888888888,82.4069444444444,81.8416666666667,81.7083333333333,5.58964793105229,6.77187482753272
1,3,60,36,35.07,2.39132464091288,72.5791666666667,72.6083333333333,72.6986111111111,71.6944444444444,2.12972383242575,2.6529254494
1,4,60,36,44.145,11.5651514608019,92.7944444444445,92.6083333333333,92.4736111111112,91.5097222222223,10.6209574280673,12.5093454935365
1,5,60,36,53,35.9693173494097,110.973611111111,111.156944444444,110.397222222222,109.4375,34.4006621948557,37.5379725039637
1,6,60,36,61.915,66.8675347601263,128.994444444444,128.325,127.998611111111,128.480555555556,65.1436293151243,68.5914402051283
